YEAR,FIELD,PRODUCTION,delta_prod
2011,Wanneperveen,25075.081644975,-2269
2011,Warffum,453797.12019573495,48580
2011,Warga-Wartena,8534.410038099999,-1443
2011,Westbeemster,132217.48247829,6498
2011,Weststellingwerf,0.0,0
2011,Witterdiep,36693.83844618,-15118
2011,Zevenhuizen,28610.356044490003,18823
2011,Zuid-Schermer,0.0,-20611
2011,Zuidwal,39086.077631,-7148
2011,Zuidwending-Oost,36219.792347545,-37648
2012,'s-Gravenzande,164373.80870548,46093
2012,A12-FA,545530.110730555,-327309
2012,Ameland-Oost,297480.30181155005,-53628
2012,Ameland-Westgat,186137.347598715,-19855
2012,Andel-6 (Wijk & Aalburg),6838.5497824,-10662
2012,Anjum,158289.82590868502,-97843
2012,Annerveen,176571.3825983751,-6046
2012,Appelscha,0.0,-13434
2012,Assen,7139.735399305,-321
2012,B13-FA,712339.26772233,698612
2012,Barendrecht-Ziedewij,7365.295214774998,-43385
2012,Bedum,337052.093956,22860
2012,Bergen,19529.59497874,-8247
2012,Berkel,5214.656882914999,416
2012,Blesdijke,5164.2730876000005,-1581
2012,Blija-Ferwerderadeel,35138.242853625,-15161
2012,Blija-Zuid,31532.378816885,0
2012,Blija-Zuidoost,79237.293443265,-8704
2012,Blijham,24547.696934110005,-6450
2012,Boekel,0.0,0
2012,Boerakker,26611.502047575003,-13203
2012,Botlek,292026.43134832,-41425
2012,Bozum,0.0,-192
2012,Brakel,28952.016640115,-36276
2012,Coevorden,235226.21681766017,-113506
2012,Collendoorn,11239.93576979,2831
2012,Collendoornerveen,8136.553065510001,-1344
2012,D12-A,53408.45287757501,-60349
2012,D15a-A,15017.347974,2356
2012,D15a-A104,52.85968082000001,37
2012,Dalen,45427.855280920005,-32098
2012,De Blesse,29573.423815100003,-22541
2012,De Hoeve,12869.93135255,0
2012,De Wijk,115551.67579919992,-32637
2012,Den Velde,10393.283144005,-4045
2012,E17a-A,963301.937476955,63402
2012,E18-A,84712.483738645,32845
2012,Eernewoude,6755.32753805,0
2012,Eleveld,135064.064059375,-46953
2012,Emmen,63501.997748055015,-7440
2012,Emmen-Nieuw Amsterdam,17554.060932815002,-6930
2012,Engwierum,0.0,0
2012,Ezumazijl,37757.655873865006,-8626
2012,F02a-Hanze,22745.83248972,-3341
2012,F02a-Pliocene,63906.72538204001,1392
2012,F03-FA,546090.0796559401,135750
2012,F03-FB,382567.57153173495,-74767
2012,F15a-A,42510.57013179,-17383
2012,F15a-B,105662.00591145,-25405
2012,F16-E,266815.77730212,-110440
2012,Faan,35758.277584195,-12596
2012,Feerwerd,9149.415988865,738
2012,Franeker,0.0,0
2012,G14-A&B,455549.4764242601,26991
2012,G14-C,30529.711647005,9665
2012,G16a-A,186260.03421321505,5754
2012,G16a-B,407249.5496511101,126657
2012,G16a-C,298614.27425148,241774
2012,G16a-D,435407.890441825,0
2012,G17a-S1,118765.937454385,-30130
2012,G17cd-A,89999.23140283,-13335
2012,Gaag,165352.517700795,53240
2012,Gasselternijveen,83463.14051974,38104
2012,Geesbrug,30476.03440706,-17154
2012,Geestvaartpolder,0.0,-23830
2012,Groet,19646.100846255,-18597
2012,Groet-Oost,87189.02434586,26455
2012,Grolloo,18091.350240615,-22716
2012,Groningen,50397010.70358736,1048430
2012,Grootegast,81831.11000594501,-3964
2012,Grouw-Rauwerd,1033.0360629,-1865
2012,Halfweg,10825.319362595,-2659
2012,Hardenberg,87085.29455390999,-30475
2012,Hardenberg-Oost,14727.051189725002,-4680
2012,Harkema,71448.94144638,-37501
2012,Harlingen Lower Cretaceous,0.0,0
2012,Harlingen Upper Cretaceous,0.0,0
2012,Haven,190.12522062,-71
2012,Hekelingen,34582.4767096,-26504
2012,Helder,2631.5941237450006,47
2012,Helm,793.79821954,197
2012,Hoorn,898.750657975,70
2012,Horizon,2833.0575707850007,-290
2012,Houwerzijl,0.0,0
2012,J03-C Unit,115393.967061615,-20735
2012,K01-A Unit,485598.8103727999,10441
2012,K02b-A,541896.0266626499,-293870
2012,K04-A,253344.269066755,-115665
2012,K04-E,129206.95022756502,-101742
2012,K04-N,180742.860410665,-61452
2012,K04a-B,14617.29044872,-8402
2012,K05-C North,25000.598316485,-1458
2012,K05-C Unit,81559.82595471501,-22077
2012,K05-F,92386.50404783,-109291
2012,K05-U,202707.9070573701,38237
2012,K05a-A,306450.567915455,-129102
2012,K05a-B,147292.721022745,147292
2012,K05a-D,68743.88831661,912
2012,K05a-En,21201.324053815,-9517
2012,K05a-Es,7.194520300000001,5
2012,K06-A,13070.013915855,-9785
2012,K06-C,47844.229866025,-25
2012,K06-D,90220.76882740502,-9443
2012,K06-DN,52123.703546525,-31701
2012,K06-G,191877.22978149,-40709
2012,K06-N,0.0,0
2012,K06-T,0.0,0
2012,K07-FA,15958.046272035002,12002
2012,K07-FB,32603.545837375004,-3871
2012,K07-FC,75282.085864955,-20267
2012,K07-FD,1152.38703617,-5217
2012,K07-FE,0.0,0
2012,K08-FA,508663.29048742,-209501
2012,K09ab-A,57570.85103646,-9648
2012,K09ab-B,26158.827471925,-38768
2012,K09ab-C,3.82512179,-41317
2012,K09ab-D,87068.37793697,-10920
2012,K09c-A,19816.509705525,-349
2012,K12-B,56572.046965310015,-16804
2012,K12-B9,216907.7560365249,20604
2012,K12-D,46339.66789642501,-15382
2012,K12-G,273441.85454453994,-20263
2012,K12-K,0.0,0
2012,K14-FA,14873.20860806,14873
2012,K14-FB,68460.27230903001,-66178
2012,K15-FA,99311.8712249,36736
2012,K15-FB,149393.33001073002,8418
2012,K15-FC,107314.41632813,36483
2012,K15-FE,65328.154775065,15319
2012,K15-FG,205526.997553555,62196
2012,K15-FJ,12031.553480025,9069
2012,K15-FK,222022.55994011505,-89007
2012,K15-FL,7772.614774915,-3000
2012,K15-FM,40739.56406098,-21084
2012,K15-FN,74.708025385,74
2012,K15-FO,69928.527269075,11040
2012,K15-FP,144281.12330787,-147640
2012,K17-FA,111440.7142408,-34825
2012,K18-Golf,44338.61123699,0
2012,Kiel-Windeweer,31683.8656658,16736
2012,Kollum,24167.996103585,-9664
2012,Kollum-Noord,105988.11811489,-79457
2012,Kollumerland,5684.836718075001,-5501
2012,Kommerzijl,129510.3321775,-41049
2012,L01-A,62541.558825625,-3696
2012,L02-FA,157710.01825181,92723
2012,L02-FB,430664.3670372301,-94558
2012,L04-A,60570.52715691999,-12016
2012,L04-B,19620.696383225,-12504
2012,L04-D,21748.40613756,0
2012,L04-F,35679.209595115,-8515
2012,L04-I,41681.140048295,-8406
2012,L05-B,90164.879430705,-25330
2012,L05-C,219250.92163046004,-9578
2012,L05a-A,170768.314171845,-36444
2012,L07-A,0.0,0
2012,L07-B,0.0,0
2012,L07-C,27768.112963405,3145
2012,L07-G,10102.749003855002,-4968
2012,L07-H,16629.46063768,722
2012,L07-H South-East,18982.27975878,2999
2012,L07-N,5802.601099185,-93
2012,L08-A,24591.295516145005,-3220
2012,L08-G,21584.131609014992,-1566
2012,L08-H,13370.511728179998,-2664
2012,L08-P,35435.03369464,-7983
2012,L09-FA,139879.26155381498,92271
2012,L09-FB,53004.07547537001,38681
2012,L09-FC,0.01476881,0
2012,L09-FD,254522.46143365497,-94444
2012,L09-FE,40059.202961220006,34692
2012,L09-FF,841.9508696299999,-4523
2012,L09-FI,176.09274129000002,-5944
2012,L09-FK,276591.468898695,50502
2012,L09-FL,7852.54462955,-9964
2012,L10-CDA,155121.876076915,-11955
2012,L10-G,8147.023096885001,-2441
2012,L10-M,181180.475019775,-40022
2012,L12b-C,15306.549756505,-2874
2012,L13-FB,0.0,0
2012,L13-FC,71230.66898373001,-21421
2012,L13-FD,26798.897148175,26798
2012,L13-FE,28958.35140469,7802
2012,L13-FF,55137.99656922501,-23067
2012,L13-FG,11004.71926241,-65895
2012,L13-FH,0.0,0
2012,L15b-A,84724.26397445,25601
2012,Lauwersoog,461103.3939711751,-65579
2012,Leens,41021.70318756001,-6336
2012,Leeuwarden-Nijega,29906.09126035,-9736
2012,Loon op Zand,3204.81278153,-2688
2012,Loon op Zand-Zuid,3045.21469118,119
2012,M07-A,177260.04271444006,11017
2012,Maasdijk,5730.58732671,1712
2012,Markham,43900.476554785,-10759
2012,Metslawier,93.730252665,-4
2012,Metslawier-Zuid,275849.63895680004,0
2012,Middelburen,792.1884192499999,-18807
2012,Middelie,20.83668108,-12135
2012,Middenmeer,136233.90677405003,-25678
2012,Moddergat,416425.87757654,-131903
2012,Molenpolder,36562.21037214,-6258
2012,Monster,22430.2567773,-2973
2012,Munnekezijl,42852.74763576501,-22316
2012,N07-FA,136058.29190925497,2471
2012,Nes,1122667.9254286548,79394
2012,Nijensleek,0.0,0
2012,Noorderdam,0.0,-2850
2012,Noordwolde,5426.49330915,-468
2012,Oldelamer,10074.49099575,-963
2012,Oosterhesselen,56652.49267338001,-10019
2012,Oostrum,0.0,-1379
2012,Opeinde,4446.044758999999,-783
2012,Opeinde-Zuid,2405.6914609,1508
2012,Opende-Oost,60358.51245004999,-38683
2012,Oud-Beijerland Noord,1046.6339172500002,-11781
2012,Oud-Beijerland Zuid,5302.406822445,-38349
2012,Oude Pekela,42222.33570634,29715
2012,Oudeland,249569.11332573,181340
2012,P06-Main,53852.029866265,-50
2012,P09-A,36263.42890652,-28718
2012,P09-B,0.0,-3679
2012,P11b-De Ruyter,41284.16181989999,-147
2012,P11b-Van Ghent,55968.24737659,0
2012,P12-SW,7798.132113850001,-19995
2012,P15 Rijn,1838.2104858000007,-2982
2012,Pasop,18888.71090811,11643
2012,Pernis,19695.021474465,-76894
2012,Pernis-West,185353.88016177,8483
2012,Q01-B,359485.5945969251,-136847
2012,Q04-A,54898.3673524,-6057
2012,Q04-B,76032.46272817999,-17673
2012,Q16-FA,143794.41928415,-74632
2012,Reedijk,49606.20902917999,-24647
2012,Ried,2441.551186495,-1024
2012,Rossum-Weerselo,0.0,0
2012,Rotterdam,7038.624961299998,-9232
2012,Rustenburg,98039.007621155,-32627
2012,Saaksum,118081.363024115,4303
2012,Schermer,0.0,0
2012,Schoonebeek Gas,58513.34268999501,-34360
2012,Schoonebeek Olie,3593.7061413650013,1732
2012,Sebaldeburen,42123.71803248001,-24988
2012,Slootdorp,3616.1009319,-26603
2012,Spijkenisse-Oost,0.0,0
2012,Spijkenisse-West,21773.54898167,-33870
2012,Sprang,3763.840722735,929
2012,Starnmeer,0.0,0
2012,Surhuisterveen,10529.28173089,-6268
2012,Tietjerksteradeel,96679.81399346996,-18241
2012,Tubbergen,0.0,0
2012,Tubbergen-Mander,0.0,0
2012,Ureterp,29172.010724044994,-22011
2012,Vierhuizen,165094.77770325003,-34242
2012,Vinkega,318147.03608505,249870
2012,Vries,79213.10846197499,-597
2012,Waalwijk-Noord,16664.746489514997,1447
2012,Wanneperveen,19368.681409385,-5706
2012,Warffum,490685.16005409503,36888
2012,Warga-Wartena,6627.028775749999,-1907
2012,Westbeemster,142901.055022165,10683
2012,Weststellingwerf,0.0,0
2012,Wieringa,1471.26041288,0
2012,Witterdiep,18881.546980345003,-17812
2012,Zevenhuizen,5193.49845276,-23416
2012,Zuid-Schermer,0.0,0
2012,Zuidwal,19515.779811900004,-19570
2012,Zuidwending-Oost,4874.916232590001,-31344
2013,'s-Gravenzande,101129.051980175,-63244
2013,A12-FA,429666.46386348986,-115863
2013,Ameland-Oost,288683.168357445,-8797
2013,Ameland-Westgat,142869.57952331,-43267
2013,Andel-6 (Wijk & Aalburg),4890.49099765,-1948
2013,Anjum,121502.325779315,-36787
2013,Annerveen,152037.68333140007,-24533
2013,Appelscha,0.0,0
2013,Assen,4248.752445870001,-2890
2013,B13-FA,821320.5520772148,108981
2013,Barendrecht,0.0,0
2013,Barendrecht-Ziedewij,0.0,-7365
2013,Bedum,336690.2971428549,-361
2013,Bergen,16881.58743251,-2648
2013,Blesdijke,3743.1021487500007,-1421
2013,Blija-Ferwerderadeel,42638.47857553999,7500
2013,Blija-Zuid,67793.97955571,36261
2013,Blija-Zuidoost,74449.71678827,-4787
2013,Blijham,15257.053144705,-9290
2013,Boekel,0.0,0
2013,Boerakker,26512.730356125,-98
2013,Botlek,213689.4888690849,-78336
2013,Bozum,0.0,0
2013,Brakel,21159.3584802,-7792
2013,Coevorden,260783.449473215,25557
2013,Collendoorn,9942.43040656,-1297
2013,Collendoornerveen,6961.81027066,-1174
2013,D12-A,13119.798519450002,-40288
2013,D15a-A,11036.869906865,-3980
2013,D15a-A104,0.0,-52
2013,D18a-A,5428.551448315,0
2013,Dalen,44465.56181791998,-962
2013,De Blesse,14373.18522755,-15200
2013,De Hoeve,59.84532795,-12810
2013,De Klem,32225.555024065,0
2013,De Lier,37.319727955000005,0
2013,De Wijk,112127.190682815,-3424
2013,Den Velde,12371.907035965,1978
2013,E17a-A,1131958.363509635,168656
2013,E18-A,65333.189884360014,-19379
2013,Een,0.0,-5
2013,Eernewoude,63568.893072950006,56813
2013,Eleveld,89438.8162484,-45625
2013,Emmen,58803.26919910501,-4698
2013,Emmen-Nieuw Amsterdam,13440.40828625,-4113
2013,Engwierum,0.0,0
2013,Ezumazijl,32490.21315418,-5267
2013,F02a-Hanze,19648.36363893,-3097
2013,F02a-Pliocene,60901.09848606502,-3005
2013,F03-FA,510373.9691341251,-35716
2013,F03-FB,316973.01485205995,-65594
2013,F15a-A,33831.612475645,-8678
2013,F15a-B,80582.89976575,-25079
2013,F16-E,173245.81580662503,-93569
2013,Faan,33424.98704957501,-2333
2013,Feerwerd,12410.55384699,3261
2013,Franeker,0.0,0
2013,G14-A&B,403359.78161499504,-52189
2013,G14-C,17611.415606450002,-12918
2013,G16a-A,155559.26704404503,-30700
2013,G16a-B,245478.28060044505,-161771
2013,G16a-C,486126.5400408701,187512
2013,G16a-D,348323.09486271004,-87084
2013,G17a-S1,20938.869641135003,-97827
2013,G17cd-A,57965.613943355005,-32033
2013,Gaag,118160.07761667,-47192
2013,Gasselternijveen,25060.155652639995,-58402
2013,Geesbrug,35406.281986315,4930
2013,Geestvaartpolder,13244.693071045,13244
2013,Groet,30912.700647585,11266
2013,Groet-Oost,121554.82573412,34365
2013,Grolloo,15810.164067675,-2281
2013,Groningen,57138005.70966927,6740995
2013,Grootegast,56862.067361855,-24969
2013,Grouw-Rauwerd,0.0,-1033
2013,Halfweg,0.0,-10825
2013,Hardenberg,104328.44355351996,17243
2013,Hardenberg-Oost,14567.562810535,-159
2013,Harkema,60070.302287645005,-11378
2013,Harlingen Lower Cretaceous,0.0,0
2013,Harlingen Upper Cretaceous,0.0,0
2013,Haven,244.317259085,54
2013,Hekelingen,44295.489476535,9713
2013,Helder,1960.4614204050008,-671
2013,Helm,625.9992199799999,-167
2013,Hoorn,870.8829684200001,-27
2013,Horizon,2761.65353918,-71
2013,Houwerzijl,0.0,0
2013,J03-C Unit,109580.516161655,-5813
2013,K01-A Unit,376814.84575883497,-108783
2013,K02b-A,435374.5192607151,-106521
2013,K04-A,253055.32257368,-288
2013,K04-E,132358.45287957002,3151
2013,K04-N,185815.5130756,5072
2013,K04a-B,13332.196160465,-1285
2013,K04a-Z,191057.63678037,0
2013,K05-C North,5347.624699005,-19652
2013,K05-C Unit,73771.63430491,-7788
2013,K05-F,91205.98664827,-1180
2013,K05-U,189710.73185752003,-12997
2013,K05a-A,353587.320091645,47136
2013,K05a-B,405357.6861884101,258064
2013,K05a-D,77633.79732530503,8889
2013,K05a-En,27741.958455810003,6540
2013,K05a-Es,0.44728396,-6
2013,K06-A,12556.122622755,-513
2013,K06-C,31484.489895545004,-16359
2013,K06-D,80699.66408744,-9521
2013,K06-DN,44779.16694912,-7344
2013,K06-G,161735.19623224004,-30142
2013,K06-N,0.0,0
2013,K06-T,0.0,0
2013,K07-FA,13927.92037486,-2030
2013,K07-FB,23635.87904403,-8967
2013,K07-FC,70383.98998506999,-4898
2013,K07-FD,3139.80891923,1987
2013,K08-FA,416835.5200595101,-91827
2013,K08-FC,155005.238345025,155005
2013,K09ab-A,60972.46137598499,3401
2013,K09ab-B,0.0,-26158
2013,K09ab-C,0.0,-3
2013,K09ab-D,80632.18539455002,-6436
2013,K09c-A,18238.317833670008,-1578
2013,K12-B,49853.353460465,-6718
2013,K12-B9,218504.00172369,1596
2013,K12-D,9629.997285925,-36709
2013,K12-G,269740.70636534,-3701
2013,K12-H (K12-S2 & K12-D5),78830.75452022499,0
2013,K12-K,0.0,0
2013,K14-FA,9942.140304935,-4931
2013,K14-FB,49358.62364342501,-19101
2013,K15-FA,85576.056146115,-13735
2013,K15-FB,200719.38173322,51326
2013,K15-FC,31829.501956125,-75484
2013,K15-FE,61833.225599725,-3494
2013,K15-FG,48799.29821619001,-156727
2013,K15-FJ,30804.322900145005,18772
2013,K15-FK,203737.93872235,-18284
2013,K15-FL,3050.545176675,-4722
2013,K15-FM,35814.49294963,-4925
2013,K15-FN,879.41090128,804
2013,K15-FO,41095.681211765,-28832
2013,K15-FP,111884.7912592,-32396
2013,K17-FA,92123.05168556,-19317
2013,K18-Golf,115996.10304938,71657
2013,Kiel-Windeweer,65980.07009185001,34296
2013,Kollum,38182.19692138,14014
2013,Kollum-Noord,113652.16842241,7664
2013,Kollumerland,3.7133008,-5681
2013,Kommerzijl,183383.50781494004,53873
2013,L01-A,56372.266107695,-6169
2013,L02-FA,121497.73373432,-36212
2013,L02-FB,344249.16293064,-86415
2013,L04-A,57612.156233284986,-2958
2013,L04-B,18359.4452838,-1261
2013,L04-D,153497.02214986502,131748
2013,L04-F,12579.607140485,-23099
2013,L04-I,18271.299751145,-23409
2013,L05-B,86343.50786353,-3821
2013,L05-C,88254.26168913502,-130996
2013,L05a-A,61408.403944820006,-109359
2013,L07-A,0.0,0
2013,L07-B,0.0,0
2013,L07-C,1405.926362185,-26362
2013,L07-G,10548.14150126,445
2013,L07-H,13.575701135,-16615
2013,L07-H South-East,9859.83689155,-9122
2013,L07-N,6093.8420323850005,291
2013,L08-A,20874.019796425,-3717
2013,L08-D,98005.528838715,0
2013,L08-G,29602.11328344,8017
2013,L08-H,10218.608208475,-3151
2013,L08-P,35064.387199560006,-370
2013,L09-FA,114027.162222205,-25852
2013,L09-FB,36825.27030603,-16178
2013,L09-FC,3.362014105,3
2013,L09-FD,56719.947103225,-197802
2013,L09-FE,31348.849979760005,-8710
2013,L09-FF,1720.25200033,878
2013,L09-FI,0.0,-176
2013,L09-FK,234499.562882955,-42091
2013,L09-FL,100113.979009895,92261
2013,L10-CDA,94398.91897707002,-60722
2013,L10-G,2179.495531685,-5967
2013,L10-M,133634.35147377002,-47546
2013,L12b-C,29710.40030819,14403
2013,L13-FC,30670.297004310007,-40560
2013,L13-FD,25623.603687695,-1175
2013,L13-FE,1365.189764545,-27593
2013,L13-FF,70324.57717227,15186
2013,L13-FG,0.0,-11004
2013,L15b-A,106178.400517845,21454
2013,Langezwaag,50230.65330445,0
2013,Lauwersoog,395263.4281953901,-65839
2013,Leens,41413.03129121501,391
2013,Leeuwarden-Nijega,17182.919682599997,-12723
2013,Loon op Zand,5796.343343404999,2591
2013,Loon op Zand-Zuid,2632.1532286950005,-413
2013,M07-A,100166.06754785,-77093
2013,Maasdijk,6094.210197720001,363
2013,Markham,42648.134212535006,-1252
2013,Marum,43271.73561072,43271
2013,Metslawier,0.0,-93
2013,Metslawier-Zuid,271764.09241058,-4085
2013,Middelburen,0.0,-792
2013,Middelie,1852.72189654,1831
2013,Middenmeer,61633.39832585,-74600
2013,Moddergat,428933.40342999,12507
2013,Molenpolder,28061.38671781,-8500
2013,Monster,39807.391585975,17377
2013,Munnekezijl,81724.41801267501,38871
2013,N07-FA,138319.27329520002,2260
2013,Nes,1506671.6666807102,384003
2013,Nijensleek,0.0,0
2013,Noorderdam,40.508736,40
2013,Noordwolde,2684.5687903,-2741
2013,Oldelamer,4170.30052715,-5904
2013,Oosterhesselen,57060.184618515006,407
2013,Oostrum,83694.022381385,83694
2013,Opeinde,3566.4144354,-879
2013,Opeinde-Zuid,1350.91359985,-1054
2013,Opende-Oost,135509.66437503498,75151
2013,Oud-Beijerland Noord,8973.882352525,7927
2013,Oud-Beijerland Zuid,3644.122639045,-1658
2013,Oude Pekela,35673.231391810004,-6549
2013,Oudeland,161671.851751235,-87897
2013,P06-Main,55067.64428787501,1215
2013,P09-A,28219.728404395,-8043
2013,P09-B,20.14254701,20
2013,P11b-De Ruyter,47291.14426101501,6006
2013,P11b-Van Ghent,85243.21147514501,29274
2013,P12-SW,0.0,-7798
2013,P15 Rijn,3188.1356302950007,1349
2013,Pasop,439.875291955,-18448
2013,Pernis,42783.33950334,23088
2013,Pernis-West,131100.29373601,-54253
2013,Q01-B,285716.521625635,-73769
2013,Q04-A,55080.829670460014,182
2013,Q04-B,68507.03036149,-7525
2013,Q16-FA,132420.74982998,-11373
2013,Reedijk,12398.80209389,-37207
2013,Ried,1796.86836695,-644
2013,Rotterdam,7965.0513143,926
2013,Rustenburg,65113.792882320005,-32925
2013,Saaksum,175807.32454251504,57725
2013,Schermer,0.0,0
2013,Schoonebeek Gas,50331.68884349,-8181
2013,Schoonebeek Olie,4773.791025774999,1180
2013,Sebaldeburen,41124.8485566,-998
2013,Slootdorp,44936.62567184999,41320
2013,Spijkenisse-Oost,161087.112366735,161087
2013,Spijkenisse-West,10993.559316625,-10779
2013,Sprang,3959.735273490001,195
2013,Starnmeer,0.0,0
2013,Surhuisterveen,0.0,-10529
2013,Tietjerksteradeel,82206.97727536006,-14472
2013,Ureterp,51037.749782480016,21865
2013,Vierhuizen,140551.525126035,-24543
2013,Vinkega,299323.32692941005,-18823
2013,Vries,136858.5493733401,57645
2013,Waalwijk-Noord,14884.647051404998,-1780
2013,Wanneperveen,21169.470895390004,1800
2013,Warffum,390988.4684961751,-99696
2013,Warga-Wartena,5712.322528399999,-914
2013,Westbeemster,261095.381509225,118194
2013,Weststellingwerf,0.0,0
2013,Wieringa,16298.65617232,14827
2013,Witterdiep,64.19579741000001,-18817
2013,Zevenhuizen,3984.7325393300007,-1208
2013,Zuid-Schermer,0.0,0
2013,Zuidwal,32719.085402750006,13203
2013,Zuidwending-Oost,13025.94695156,8151
2014,'s-Gravenzande,64956.53670327001,-36172
2014,A12-FA,392788.4994982952,-36877
2014,Ameland-Oost,279289.7199365449,-9393
2014,Ameland-Westgat,124726.93615065004,-18142
2014,Andel-6 (Wijk & Aalburg),0.0,-4890
2014,Anjum,59720.24562353501,-61782
2014,Annerveen,123200.52900123,-28837
2014,Appelscha,0.0,0
2014,Assen,0.0,-4248
2014,B13-FA,814183.7767694,-7136
2014,Barendrecht,0.0,0
2014,Barendrecht-Ziedewij,0.0,0
2014,Bedum,348328.665868825,11638
2014,Bergen,27009.193398510008,10127
2014,Blesdijke,0.0,-3743
2014,Blija-Ferwerderadeel,32546.574097885,-10091
2014,Blija-Zuid,47099.127577800005,-20694
2014,Blija-Zuidoost,70297.847736,-4151
2014,Blijham,9903.399606475,-5353
2014,Boekel,0.0,0
2014,Boerakker,15648.846465875002,-10863
2014,Botlek,206608.194705865,-7081
2014,Bozum,0.0,0
2014,Brakel,11964.132807460002,-9195
2014,Burum-Oost,1169.372222585,0
2014,Coevorden,218135.39754405004,-42648
2014,Collendoorn,6836.21631042,-3106
2014,Collendoornerveen,4825.00398428,-2136
2014,D12-A,1422.3587731400005,-11697
2014,D15a-A,4994.01613609,-6042
2014,D15a-A104,0.0,0
2014,D18a-A,127833.37705351498,122404
2014,Dalen,40565.854372675,-3899
2014,De Blesse,39.031855,-14334
2014,De Hoeve,17817.788627899998,17757
2014,De Klem,13798.052953955,-18427
2014,De Lier,17287.281368635002,17249
2014,De Wijk,83663.30325658502,-28463
2014,Den Velde,11876.021032085002,-495
2014,E17a-A,1081381.2413069904,-50577
2014,E18-A,63425.769590155,-1907
2014,Een,0.0,0
2014,Eernewoude,34466.615395149995,-29102
2014,Eleveld,63156.95509493999,-26281
2014,Emmen,44522.36477101,-14280
2014,Emmen-Nieuw Amsterdam,21686.331774215,8245
2014,Engwierum,0.0,0
2014,Ezumazijl,83.97650857500001,-32406
2014,F02a-Hanze,28984.979569120005,9336
2014,F02a-Pliocene,61623.362919455,722
2014,F03-FA,468934.60294485,-41439
2014,F03-FB,228094.00612705,-88879
2014,F15a-A,38348.53802841,4516
2014,F15a-B,69931.84286692,-10651
2014,F16-E,150581.32042815,-22664
2014,Faan,79593.474943865,46168
2014,Feerwerd,18018.858591645007,5608
2014,Franeker,0.0,0
2014,G14-A&B,356268.395003465,-47091
2014,G14-C,19085.434622055007,1474
2014,G16a-A,137086.78339833498,-18472
2014,G16a-B,242240.59666751503,-3237
2014,G16a-C,474002.84079051,-12123
2014,G16a-D,191893.088318685,-156430
2014,G17a-S1,26057.15792897,5118
2014,G17cd-A,80185.769629595,22220
2014,Gaag,79737.97403582002,-38422
2014,Gasselternijveen,48485.8344436,23425
2014,Geesbrug,26201.21290171,-9205
2014,Geestvaartpolder,21420.976345285,8176
2014,Groet,30072.268855555,-840
2014,Groet-Oost,36599.834970530006,-84954
2014,Grolloo,10864.754195125,-4945
2014,Groningen,44737765.55987068,-12400240
2014,Grootegast,62725.86935476501,5863
2014,Grouw-Rauwerd,0.0,0
2014,Halfweg,0.0,0
2014,Hardenberg,92622.20581611,-11706
2014,Hardenberg-Oost,10986.69076506,-3580
2014,Harkema,35873.80449059,-24196
2014,Harlingen Lower Cretaceous,0.0,0
2014,Harlingen Upper Cretaceous,0.0,0
2014,Haven,477.36591614,233
2014,Heinenoord,135876.937251945,0
2014,Hekelingen,17676.483818564997,-26619
2014,Helder,2925.8668826549983,965
2014,Helm,743.5420689399999,117
2014,Hoorn,719.3286049449998,-151
2014,Horizon,2441.247370975,-320
2014,Houwerzijl,0.0,0
2014,J03-C Unit,84441.50139310499,-25139
2014,K01-A Unit,287796.59036365506,-89018
2014,K02b-A,229995.67080501505,-205378
2014,K04-A,215587.98247256,-37467
2014,K04-E,114569.329456965,-17789
2014,K04-N,168758.426818945,-17057
2014,K04a-B,17688.473982455005,4356
2014,K04a-Z,284033.44693973503,92975
2014,K05-C North,14432.09168115,9084
2014,K05-C Unit,66693.341374865,-7078
2014,K05-F,79557.943296835,-11648
2014,K05-U,143510.86657147,-46199
2014,K05a-A,302161.043004835,-51426
2014,K05a-B,342917.9150562201,-62439
2014,K05a-D,57701.28283689,-19932
2014,K05a-En,25012.22031504,-2729
2014,K05a-Es,0.04430643,0
2014,K06-A,15785.42103635,3229
2014,K06-C,39897.318870065,8412
2014,K06-D,72244.33153265501,-8455
2014,K06-DN,40278.35205823498,-4500
2014,K06-G,141704.78879657,-20030
2014,K06-N,0.0,0
2014,K06-T,0.0,0
2014,K07-FA,17481.97331629,3554
2014,K07-FB,33159.66432301001,9523
2014,K07-FC,33899.333798985,-36484
2014,K07-FD,1013.552837765,-2126
2014,K07-FE,77412.89601447499,77412
2014,K08-FA,278860.0910339851,-137975
2014,K08-FC,138803.81896283,-16201
2014,K09ab-A,52356.20786744,-8616
2014,K09ab-B,39254.740605945,39254
2014,K09ab-C,3.56350287,3
2014,K09ab-D,39254.49903041,-41377
2014,K09c-A,16381.541898785,-1856
2014,K12-B,29247.73357766,-20605
2014,K12-B9,281773.07212991494,63269
2014,K12-D,30890.93247656,21260
2014,K12-G,255903.0814399052,-13837
2014,K12-H (K12-S2 & K12-D5),65402.792121144994,-13427
2014,K12-K,0.0,0
2014,K14-FA,2374.2549939,-7567
2014,K14-FB,29221.416613155,-20137
2014,K15-FA,66241.890500615,-19334
2014,K15-FB,228825.00103698,28105
2014,K15-FC,25303.6975492,-6525
2014,K15-FE,44445.403447185,-17387
2014,K15-FG,20127.92799793,-28671
2014,K15-FJ,0.001054915,-30804
2014,K15-FK,151224.17613491495,-52513
2014,K15-FL,7431.617720825001,4381
2014,K15-FM,46794.37318345,10979
